id,pool_name,clue,clue_type,deposit_address,withdraw_address,score,total_tx_count,total_usd_value,deposit_num,first_deposit_hash,first_deposit_timestamp,last_deposit_timestamp,withdraw_num,first_withdraw_hash,first_withdraw_timestamp,last_withdraw_timestamp,verify_status,created_at,remark
84712,0_1ETH,gas_funding,gf_1,0xb6f2c8475b294b852683aabe6ee4c2adc11771f5,0xf8a236f1c5788fdb2a5d24a0922151d847144e40,0.5000,,,2,0x97a335325d9e3dbbd21da4fa390c29ad2b795be697bdd43c276fe18af92e1ae5,2025-02-15 14:06:11,2025-02-15 14:46:47,1,0xfbe7fcfa9bf77a41f0dd9f4318d96c170e3e761a3bfc2cdac77696525e635f8e,2025-05-03 10:56:35,2025-05-03 10:56:35,t,2026-04-20 00:55:52.373464,
84713,0_1ETH,gas_funding,gf_1,0xb6f2c8475b294b852683aabe6ee4c2adc11771f5,0x4ea910fc0d897e6d3c3b97c0dd26cf56667d0292,0.7458,,,2,0x97a335325d9e3dbbd21da4fa390c29ad2b795be697bdd43c276fe18af92e1ae5,2025-02-15 14:06:11,2025-02-15 14:46:47,1,0x42a30224a4e922c289f648a536d74c255af5609bfce915ae51274cf7b2dc9cd4,2025-05-28 00:57:47,2025-05-28 00:57:47,t,2026-04-20 00:55:53.686009,
84714,0_1ETH,gas_funding,gf_1,0xb6f2c8475b294b852683aabe6ee4c2adc11771f5,0xedefeaf1b3e8066062636513d81ccf4b8d1c1992,0.7487,,,2,0x97a335325d9e3dbbd21da4fa390c29ad2b795be697bdd43c276fe18af92e1ae5,2025-02-15 14:06:11,2025-02-15 14:46:47,1,0xda0d3a3bac492198c8b3e9f1f3b12384a975ad480f3ae87de5d7738472fc2ede,2025-04-12 11:36:23,2025-04-12 11:36:23,t,2026-04-20 00:55:55.090505,
84715,0_1ETH,gas_funding,gf_1,0xb6f2c8475b294b852683aabe6ee4c2adc11771f5,0x13b42449b151af160794c0ccbe6038b1e55877f4,0.5000,,,2,0x97a335325d9e3dbbd21da4fa390c29ad2b795be697bdd43c276fe18af92e1ae5,2025-02-15 14:06:11,2025-02-15 14:46:47,1,0x8d4c1a0d10a88c7f27bd6b022f2c7b39ee895b0bc96a24cbf142cf29846fb165,2025-09-13 03:46:47,2025-09-13 03:46:47,t,2026-04-20 00:55:56.438783,
84716,0_1ETH,gas_funding,gf_1,0x9b68223b4c8b53670f5982b5c18300d7928c80db,0x3529f011f320f3b71d9d3a5c96d9dd9a00c115dd,0.5000,,,3,0xae684067fd542bf3030340fd1bdf1d56dd6df32b4e6dc6f74372ed5c53be3802,2024-10-05 18:04:47,2024-10-05 20:23:35,16,0x28d9abefefff4354b3dad9e8a9293db87164a85db98766c129b96a5cb2105ed1,2025-09-26 07:28:23,2026-01-31 12:40:47,t,2026-04-20 00:55:57.853736,
84717,0_1ETH,gas_funding,gf_1,0x9b68223b4c8b53670f5982b5c18300d7928c80db,0x1d22d4a9fb711ef9cbed56c0a5dbaed41a3cd00d,0.5000,,,3,0xae684067fd542bf3030340fd1bdf1d56dd6df32b4e6dc6f74372ed5c53be3802,2024-10-05 18:04:47,2024-10-05 20:23:35,1,0xf0bfc41680a98ac842521e77bcaadb343767cde48f7903f41c41af56129cebf3,2026-01-17 02:59:35,2026-01-17 02:59:35,t,2026-04-20 00:55:59.347601,
84718,0_1ETH,gas_funding,gf_1,0x9b68223b4c8b53670f5982b5c18300d7928c80db,0xcacfa92a0477fcb85040c9ff3ffe15c22eda8295,0.5000,,,3,0xae684067fd542bf3030340fd1bdf1d56dd6df32b4e6dc6f74372ed5c53be3802,2024-10-05 18:04:47,2024-10-05 20:23:35,1,0x5c5515417b08292f34bb7db172997b9da397c05c85c498228fa7c69abaca43c1,2025-09-03 03:25:23,2025-09-03 03:25:23,t,2026-04-20 00:56:00.934632,
84719,0_1ETH,gas_funding,gf_1,0x9b68223b4c8b53670f5982b5c18300d7928c80db,0xde8aee37c6dce6d0210554594ad885c9d6bdee07,0.7500,,,3,0xae684067fd542bf3030340fd1bdf1d56dd6df32b4e6dc6f74372ed5c53be3802,2024-10-05 18:04:47,2024-10-05 20:23:35,3,0xe7523ce3bac0cda61a7e33aada050cf54b1dc34410668e1e7548d8521acff56e,2025-09-30 17:52:59,2026-02-11 16:29:23,t,2026-04-20 00:56:02.396541,
84720,0_1ETH,gas_funding,gf_1,0x9b68223b4c8b53670f5982b5c18300d7928c80db,0xf8a236f1c5788fdb2a5d24a0922151d847144e40,0.5000,,,3,0xae684067fd542bf3030340fd1bdf1d56dd6df32b4e6dc6f74372ed5c53be3802,2024-10-05 18:04:47,2024-10-05 20:23:35,1,0xfbe7fcfa9bf77a41f0dd9f4318d96c170e3e761a3bfc2cdac77696525e635f8e,2025-05-03 10:56:35,2025-05-03 10:56:35,t,2026-04-20 00:56:03.90315,
84721,0_1ETH,gas_funding,gf_1,0x9b68223b4c8b53670f5982b5c18300d7928c80db,0x4ea910fc0d897e6d3c3b97c0dd26cf56667d0292,0.7458,,,3,0xae684067fd542bf3030340fd1bdf1d56dd6df32b4e6dc6f74372ed5c53be3802,2024-10-05 18:04:47,2024-10-05 20:23:35,1,0x42a30224a4e922c289f648a536d74c255af5609bfce915ae51274cf7b2dc9cd4,2025-05-28 00:57:47,2025-05-28 00:57:47,t,2026-04-20 00:56:05.42187,
84722,0_1ETH,gas_funding,gf_1,0x9b68223b4c8b53670f5982b5c18300d7928c80db,0xedefeaf1b3e8066062636513d81ccf4b8d1c1992,0.7487,,,3,0xae684067fd542bf3030340fd1bdf1d56dd6df32b4e6dc6f74372ed5c53be3802,2024-10-05 18:04:47,2024-10-05 20:23:35,1,0xda0d3a3bac492198c8b3e9f1f3b12384a975ad480f3ae87de5d7738472fc2ede,2025-04-12 11:36:23,2025-04-12 11:36:23,t,2026-04-20 00:56:06.940638,
84723,0_1ETH,gas_funding,gf_1,0x9b68223b4c8b53670f5982b5c18300d7928c80db,0x13b42449b151af160794c0ccbe6038b1e55877f4,0.5000,,,3,0xae684067fd542bf3030340fd1bdf1d56dd6df32b4e6dc6f74372ed5c53be3802,2024-10-05 18:04:47,2024-10-05 20:23:35,1,0x8d4c1a0d10a88c7f27bd6b022f2c7b39ee895b0bc96a24cbf142cf29846fb165,2025-09-13 03:46:47,2025-09-13 03:46:47,t,2026-04-20 00:56:08.376874,
84724,0_1ETH,gas_funding,gf_1,0x47adba7062490f8598787164299bcedf1d35829a,0x1d22d4a9fb711ef9cbed56c0a5dbaed41a3cd00d,0.5000,,,3,0x7802a21299300b85d679fcd222e1b5c12cf34dcedb740367164ac6054f942d4a,2025-11-25 16:17:47,2025-11-26 05:08:47,1,0xf0bfc41680a98ac842521e77bcaadb343767cde48f7903f41c41af56129cebf3,2026-01-17 02:59:35,2026-01-17 02:59:35,t,2026-04-20 00:56:09.928498,
84725,0_1ETH,gas_funding,gf_1,0xf4978843e6d037bd4464d2c977fb1ad513d5a286,0x1d22d4a9fb711ef9cbed56c0a5dbaed41a3cd00d,0.6399,,,12,0xf980c9d59c46b8bf32a3767b5aa8078226d920a03df823e7a17172948318b3cf,2025-10-18 17:32:11,2025-10-18 19:03:11,1,0xf0bfc41680a98ac842521e77bcaadb343767cde48f7903f41c41af56129cebf3,2026-01-17 02:59:35,2026-01-17 02:59:35,t,2026-04-20 00:56:11.406507,
84726,0_1ETH,gas_funding,gf_1,0x22ac35c1316e13517416c0e8e28842a3a3c32e72,0x1d22d4a9fb711ef9cbed56c0a5dbaed41a3cd00d,0.5000,,,6,0x2b597d0275f4118c1eb4701ff063d717afd4067f7700730f1094a117b155d482,2026-01-10 04:03:47,2026-01-10 04:06:35,1,0xf0bfc41680a98ac842521e77bcaadb343767cde48f7903f41c41af56129cebf3,2026-01-17 02:59:35,2026-01-17 02:59:35,t,2026-04-20 00:56:12.87773,
84727,0_1ETH,gas_funding,gf_1,0x0a7f7bae5d6ce0d57e51d2bc5d3e772d1d4f6d43,0x3529f011f320f3b71d9d3a5c96d9dd9a00c115dd,0.6626,,,1,0x085dea3afaaf9eb122b6287d40bcfe5a5fd704fcb4e191cc9ba5e79cc0e3c4be,2024-10-30 13:31:23,2024-10-30 13:31:23,16,0x28d9abefefff4354b3dad9e8a9293db87164a85db98766c129b96a5cb2105ed1,2025-09-26 07:28:23,2026-01-31 12:40:47,t,2026-04-20 00:56:14.359272,
84728,0_1ETH,gas_funding,gf_1,0x0a7f7bae5d6ce0d57e51d2bc5d3e772d1d4f6d43,0x1d22d4a9fb711ef9cbed56c0a5dbaed41a3cd00d,0.6626,,,1,0x085dea3afaaf9eb122b6287d40bcfe5a5fd704fcb4e191cc9ba5e79cc0e3c4be,2024-10-30 13:31:23,2024-10-30 13:31:23,1,0xf0bfc41680a98ac842521e77bcaadb343767cde48f7903f41c41af56129cebf3,2026-01-17 02:59:35,2026-01-17 02:59:35,t,2026-04-20 00:56:15.894286,
84729,0_1ETH,gas_funding,gf_1,0x0a7f7bae5d6ce0d57e51d2bc5d3e772d1d4f6d43,0xcacfa92a0477fcb85040c9ff3ffe15c22eda8295,0.6626,,,1,0x085dea3afaaf9eb122b6287d40bcfe5a5fd704fcb4e191cc9ba5e79cc0e3c4be,2024-10-30 13:31:23,2024-10-30 13:31:23,1,0x5c5515417b08292f34bb7db172997b9da397c05c85c498228fa7c69abaca43c1,2025-09-03 03:25:23,2025-09-03 03:25:23,t,2026-04-20 00:56:17.362221,
84730,0_1ETH,gas_funding,gf_1,0x0a7f7bae5d6ce0d57e51d2bc5d3e772d1d4f6d43,0xde8aee37c6dce6d0210554594ad885c9d6bdee07,0.9125,,,1,0x085dea3afaaf9eb122b6287d40bcfe5a5fd704fcb4e191cc9ba5e79cc0e3c4be,2024-10-30 13:31:23,2024-10-30 13:31:23,3,0xe7523ce3bac0cda61a7e33aada050cf54b1dc34410668e1e7548d8521acff56e,2025-09-30 17:52:59,2026-02-11 16:29:23,t,2026-04-20 00:56:18.86243,
84731,0_1ETH,gas_funding,gf_1,0x0a7f7bae5d6ce0d57e51d2bc5d3e772d1d4f6d43,0xf8a236f1c5788fdb2a5d24a0922151d847144e40,0.6626,,,1,0x085dea3afaaf9eb122b6287d40bcfe5a5fd704fcb4e191cc9ba5e79cc0e3c4be,2024-10-30 13:31:23,2024-10-30 13:31:23,1,0xfbe7fcfa9bf77a41f0dd9f4318d96c170e3e761a3bfc2cdac77696525e635f8e,2025-05-03 10:56:35,2025-05-03 10:56:35,t,2026-04-20 00:56:20.301789,
84732,0_1ETH,gas_funding,gf_1,0x0a7f7bae5d6ce0d57e51d2bc5d3e772d1d4f6d43,0x4ea910fc0d897e6d3c3b97c0dd26cf56667d0292,0.9084,,,1,0x085dea3afaaf9eb122b6287d40bcfe5a5fd704fcb4e191cc9ba5e79cc0e3c4be,2024-10-30 13:31:23,2024-10-30 13:31:23,1,0x42a30224a4e922c289f648a536d74c255af5609bfce915ae51274cf7b2dc9cd4,2025-05-28 00:57:47,2025-05-28 00:57:47,t,2026-04-20 00:56:21.75355,
84733,0_1ETH,gas_funding,gf_1,0x0a7f7bae5d6ce0d57e51d2bc5d3e772d1d4f6d43,0xedefeaf1b3e8066062636513d81ccf4b8d1c1992,0.9113,,,1,0x085dea3afaaf9eb122b6287d40bcfe5a5fd704fcb4e191cc9ba5e79cc0e3c4be,2024-10-30 13:31:23,2024-10-30 13:31:23,1,0xda0d3a3bac492198c8b3e9f1f3b12384a975ad480f3ae87de5d7738472fc2ede,2025-04-12 11:36:23,2025-04-12 11:36:23,t,2026-04-20 00:56:23.279849,
84734,0_1ETH,gas_funding,gf_1,0x0a7f7bae5d6ce0d57e51d2bc5d3e772d1d4f6d43,0x13b42449b151af160794c0ccbe6038b1e55877f4,0.6626,,,1,0x085dea3afaaf9eb122b6287d40bcfe5a5fd704fcb4e191cc9ba5e79cc0e3c4be,2024-10-30 13:31:23,2024-10-30 13:31:23,1,0x8d4c1a0d10a88c7f27bd6b022f2c7b39ee895b0bc96a24cbf142cf29846fb165,2025-09-13 03:46:47,2025-09-13 03:46:47,t,2026-04-20 00:56:24.819444,
84735,0_1ETH,gas_funding,gf_1,0x639b11c01553aaf24383241857500131f5a497cc,0x3529f011f320f3b71d9d3a5c96d9dd9a00c115dd,0.5000,,,1,0x2e482a4c94dcf0e58698d2ccb14b560e0bb1c3ea024eef542e397ba935c0508a,2025-08-20 15:29:59,2025-08-20 15:29:59,16,0x28d9abefefff4354b3dad9e8a9293db87164a85db98766c129b96a5cb2105ed1,2025-09-26 07:28:23,2026-01-31 12:40:47,t,2026-04-20 00:56:26.34319,
84736,0_1ETH,gas_funding,gf_1,0x639b11c01553aaf24383241857500131f5a497cc,0x1d22d4a9fb711ef9cbed56c0a5dbaed41a3cd00d,0.5000,,,1,0x2e482a4c94dcf0e58698d2ccb14b560e0bb1c3ea024eef542e397ba935c0508a,2025-08-20 15:29:59,2025-08-20 15:29:59,1,0xf0bfc41680a98ac842521e77bcaadb343767cde48f7903f41c41af56129cebf3,2026-01-17 02:59:35,2026-01-17 02:59:35,t,2026-04-20 00:56:27.851806,
84737,0_1ETH,gas_funding,gf_1,0x639b11c01553aaf24383241857500131f5a497cc,0xcacfa92a0477fcb85040c9ff3ffe15c22eda8295,0.5000,,,1,0x2e482a4c94dcf0e58698d2ccb14b560e0bb1c3ea024eef542e397ba935c0508a,2025-08-20 15:29:59,2025-08-20 15:29:59,1,0x5c5515417b08292f34bb7db172997b9da397c05c85c498228fa7c69abaca43c1,2025-09-03 03:25:23,2025-09-03 03:25:23,t,2026-04-20 00:56:29.272366,
84738,0_1ETH,gas_funding,gf_1,0x639b11c01553aaf24383241857500131f5a497cc,0xde8aee37c6dce6d0210554594ad885c9d6bdee07,0.7500,,,1,0x2e482a4c94dcf0e58698d2ccb14b560e0bb1c3ea024eef542e397ba935c0508a,2025-08-20 15:29:59,2025-08-20 15:29:59,3,0xe7523ce3bac0cda61a7e33aada050cf54b1dc34410668e1e7548d8521acff56e,2025-09-30 17:52:59,2026-02-11 16:29:23,t,2026-04-20 00:56:30.731189,
84739,0_1ETH,gas_funding,gf_1,0x639b11c01553aaf24383241857500131f5a497cc,0x13b42449b151af160794c0ccbe6038b1e55877f4,0.5000,,,1,0x2e482a4c94dcf0e58698d2ccb14b560e0bb1c3ea024eef542e397ba935c0508a,2025-08-20 15:29:59,2025-08-20 15:29:59,1,0x8d4c1a0d10a88c7f27bd6b022f2c7b39ee895b0bc96a24cbf142cf29846fb165,2025-09-13 03:46:47,2025-09-13 03:46:47,t,2026-04-20 00:56:32.204125,
84740,0_1ETH,gas_funding,gf_1,0x22a19a18133fbcc8fc8fb776da44461aa3757486,0x3529f011f320f3b71d9d3a5c96d9dd9a00c115dd,0.5000,,,2,0xaf561f9431a34ee5d3b0617a1de97b23e5c0bf8b2e11301679dcae0dd5ecf238,2025-01-02 18:19:59,2025-01-02 19:01:11,16,0x28d9abefefff4354b3dad9e8a9293db87164a85db98766c129b96a5cb2105ed1,2025-09-26 07:28:23,2026-01-31 12:40:47,t,2026-04-20 00:56:33.700065,
84741,0_1ETH,gas_funding,gf_1,0x22a19a18133fbcc8fc8fb776da44461aa3757486,0x1d22d4a9fb711ef9cbed56c0a5dbaed41a3cd00d,0.5000,,,2,0xaf561f9431a34ee5d3b0617a1de97b23e5c0bf8b2e11301679dcae0dd5ecf238,2025-01-02 18:19:59,2025-01-02 19:01:11,1,0xf0bfc41680a98ac842521e77bcaadb343767cde48f7903f41c41af56129cebf3,2026-01-17 02:59:35,2026-01-17 02:59:35,t,2026-04-20 00:56:35.155166,
84742,0_1ETH,gas_funding,gf_1,0x22a19a18133fbcc8fc8fb776da44461aa3757486,0xcacfa92a0477fcb85040c9ff3ffe15c22eda8295,0.5000,,,2,0xaf561f9431a34ee5d3b0617a1de97b23e5c0bf8b2e11301679dcae0dd5ecf238,2025-01-02 18:19:59,2025-01-02 19:01:11,1,0x5c5515417b08292f34bb7db172997b9da397c05c85c498228fa7c69abaca43c1,2025-09-03 03:25:23,2025-09-03 03:25:23,t,2026-04-20 00:56:36.562018,
84743,0_1ETH,gas_funding,gf_1,0x22a19a18133fbcc8fc8fb776da44461aa3757486,0xde8aee37c6dce6d0210554594ad885c9d6bdee07,0.7500,,,2,0xaf561f9431a34ee5d3b0617a1de97b23e5c0bf8b2e11301679dcae0dd5ecf238,2025-01-02 18:19:59,2025-01-02 19:01:11,3,0xe7523ce3bac0cda61a7e33aada050cf54b1dc34410668e1e7548d8521acff56e,2025-09-30 17:52:59,2026-02-11 16:29:23,t,2026-04-20 00:56:38.068341,
84744,0_1ETH,gas_funding,gf_1,0x22a19a18133fbcc8fc8fb776da44461aa3757486,0xf8a236f1c5788fdb2a5d24a0922151d847144e40,0.5000,,,2,0xaf561f9431a34ee5d3b0617a1de97b23e5c0bf8b2e11301679dcae0dd5ecf238,2025-01-02 18:19:59,2025-01-02 19:01:11,1,0xfbe7fcfa9bf77a41f0dd9f4318d96c170e3e761a3bfc2cdac77696525e635f8e,2025-05-03 10:56:35,2025-05-03 10:56:35,t,2026-04-20 00:56:39.500944,
84745,0_1ETH,gas_funding,gf_1,0x22a19a18133fbcc8fc8fb776da44461aa3757486,0x4ea910fc0d897e6d3c3b97c0dd26cf56667d0292,0.7458,,,2,0xaf561f9431a34ee5d3b0617a1de97b23e5c0bf8b2e11301679dcae0dd5ecf238,2025-01-02 18:19:59,2025-01-02 19:01:11,1,0x42a30224a4e922c289f648a536d74c255af5609bfce915ae51274cf7b2dc9cd4,2025-05-28 00:57:47,2025-05-28 00:57:47,t,2026-04-20 00:56:41.005198,
84746,0_1ETH,gas_funding,gf_1,0x22a19a18133fbcc8fc8fb776da44461aa3757486,0xedefeaf1b3e8066062636513d81ccf4b8d1c1992,0.7487,,,2,0xaf561f9431a34ee5d3b0617a1de97b23e5c0bf8b2e11301679dcae0dd5ecf238,2025-01-02 18:19:59,2025-01-02 19:01:11,1,0xda0d3a3bac492198c8b3e9f1f3b12384a975ad480f3ae87de5d7738472fc2ede,2025-04-12 11:36:23,2025-04-12 11:36:23,t,2026-04-20 00:56:42.413022,
84747,0_1ETH,gas_funding,gf_1,0x22a19a18133fbcc8fc8fb776da44461aa3757486,0x13b42449b151af160794c0ccbe6038b1e55877f4,0.5000,,,2,0xaf561f9431a34ee5d3b0617a1de97b23e5c0bf8b2e11301679dcae0dd5ecf238,2025-01-02 18:19:59,2025-01-02 19:01:11,1,0x8d4c1a0d10a88c7f27bd6b022f2c7b39ee895b0bc96a24cbf142cf29846fb165,2025-09-13 03:46:47,2025-09-13 03:46:47,t,2026-04-20 00:56:43.826343,
84748,0_1ETH,gas_funding,gf_1,0x9df0d46e020445ec9ca4ef7e7b8f19f62941d2b6,0x1d22d4a9fb711ef9cbed56c0a5dbaed41a3cd00d,0.5000,,,7,0x78cbddcf96c1321a5c69a4b8deef9d89f9613a154fee2f1933da5ec7c5f55dbc,2025-12-11 04:02:11,2025-12-11 04:07:47,1,0xf0bfc41680a98ac842521e77bcaadb343767cde48f7903f41c41af56129cebf3,2026-01-17 02:59:35,2026-01-17 02:59:35,t,2026-04-20 00:56:45.204437,
84749,0_1ETH,gas_funding,gf_1,0xc49635db3484730c8614ba8ef2242480731c6147,0x3529f011f320f3b71d9d3a5c96d9dd9a00c115dd,0.5000,,,14,0x4e2d75e86b0964a6e938f6e17cda1244208cbc8d3c1354fa793b08cae5d57bbd,2025-05-03 11:43:59,2025-05-03 15:44:35,16,0x28d9abefefff4354b3dad9e8a9293db87164a85db98766c129b96a5cb2105ed1,2025-09-26 07:28:23,2026-01-31 12:40:47,t,2026-04-20 00:56:46.757354,
84750,0_1ETH,gas_funding,gf_1,0xc49635db3484730c8614ba8ef2242480731c6147,0x1d22d4a9fb711ef9cbed56c0a5dbaed41a3cd00d,0.5000,,,14,0x4e2d75e86b0964a6e938f6e17cda1244208cbc8d3c1354fa793b08cae5d57bbd,2025-05-03 11:43:59,2025-05-03 15:44:35,1,0xf0bfc41680a98ac842521e77bcaadb343767cde48f7903f41c41af56129cebf3,2026-01-17 02:59:35,2026-01-17 02:59:35,t,2026-04-20 00:56:48.336309,
84751,0_1ETH,gas_funding,gf_1,0xc49635db3484730c8614ba8ef2242480731c6147,0xcacfa92a0477fcb85040c9ff3ffe15c22eda8295,0.5000,,,14,0x4e2d75e86b0964a6e938f6e17cda1244208cbc8d3c1354fa793b08cae5d57bbd,2025-05-03 11:43:59,2025-05-03 15:44:35,1,0x5c5515417b08292f34bb7db172997b9da397c05c85c498228fa7c69abaca43c1,2025-09-03 03:25:23,2025-09-03 03:25:23,t,2026-04-20 00:56:49.921775,
84752,0_1ETH,gas_funding,gf_1,0xc49635db3484730c8614ba8ef2242480731c6147,0xde8aee37c6dce6d0210554594ad885c9d6bdee07,0.7500,,,14,0x4e2d75e86b0964a6e938f6e17cda1244208cbc8d3c1354fa793b08cae5d57bbd,2025-05-03 11:43:59,2025-05-03 15:44:35,3,0xe7523ce3bac0cda61a7e33aada050cf54b1dc34410668e1e7548d8521acff56e,2025-09-30 17:52:59,2026-02-11 16:29:23,t,2026-04-20 00:56:51.421194,
84753,0_1ETH,gas_funding,gf_1,0xc49635db3484730c8614ba8ef2242480731c6147,0x4ea910fc0d897e6d3c3b97c0dd26cf56667d0292,0.7458,,,14,0x4e2d75e86b0964a6e938f6e17cda1244208cbc8d3c1354fa793b08cae5d57bbd,2025-05-03 11:43:59,2025-05-03 15:44:35,1,0x42a30224a4e922c289f648a536d74c255af5609bfce915ae51274cf7b2dc9cd4,2025-05-28 00:57:47,2025-05-28 00:57:47,t,2026-04-20 00:56:52.881269,
84754,0_1ETH,gas_funding,gf_1,0xc49635db3484730c8614ba8ef2242480731c6147,0x13b42449b151af160794c0ccbe6038b1e55877f4,0.5000,,,14,0x4e2d75e86b0964a6e938f6e17cda1244208cbc8d3c1354fa793b08cae5d57bbd,2025-05-03 11:43:59,2025-05-03 15:44:35,1,0x8d4c1a0d10a88c7f27bd6b022f2c7b39ee895b0bc96a24cbf142cf29846fb165,2025-09-13 03:46:47,2025-09-13 03:46:47,t,2026-04-20 00:56:54.433665,
84755,0_1ETH,gas_funding,gf_1,0x7d30234236d359f00b62edc2e04a34cbb136c004,0x3529f011f320f3b71d9d3a5c96d9dd9a00c115dd,0.5000,,,1,0x7d485f9f424c87de0f7600354c33f8fcb3c6e3fdcffad2686135165f29e36247,2025-05-08 16:54:47,2025-05-08 16:54:47,16,0x28d9abefefff4354b3dad9e8a9293db87164a85db98766c129b96a5cb2105ed1,2025-09-26 07:28:23,2026-01-31 12:40:47,t,2026-04-20 00:56:55.988891,
84756,0_1ETH,gas_funding,gf_1,0x7d30234236d359f00b62edc2e04a34cbb136c004,0x1d22d4a9fb711ef9cbed56c0a5dbaed41a3cd00d,0.5000,,,1,0x7d485f9f424c87de0f7600354c33f8fcb3c6e3fdcffad2686135165f29e36247,2025-05-08 16:54:47,2025-05-08 16:54:47,1,0xf0bfc41680a98ac842521e77bcaadb343767cde48f7903f41c41af56129cebf3,2026-01-17 02:59:35,2026-01-17 02:59:35,t,2026-04-20 00:56:57.583267,
84757,0_1ETH,gas_funding,gf_1,0x7d30234236d359f00b62edc2e04a34cbb136c004,0xcacfa92a0477fcb85040c9ff3ffe15c22eda8295,0.5000,,,1,0x7d485f9f424c87de0f7600354c33f8fcb3c6e3fdcffad2686135165f29e36247,2025-05-08 16:54:47,2025-05-08 16:54:47,1,0x5c5515417b08292f34bb7db172997b9da397c05c85c498228fa7c69abaca43c1,2025-09-03 03:25:23,2025-09-03 03:25:23,t,2026-04-20 00:56:59.005965,
84758,0_1ETH,gas_funding,gf_1,0x7d30234236d359f00b62edc2e04a34cbb136c004,0xde8aee37c6dce6d0210554594ad885c9d6bdee07,0.7500,,,1,0x7d485f9f424c87de0f7600354c33f8fcb3c6e3fdcffad2686135165f29e36247,2025-05-08 16:54:47,2025-05-08 16:54:47,3,0xe7523ce3bac0cda61a7e33aada050cf54b1dc34410668e1e7548d8521acff56e,2025-09-30 17:52:59,2026-02-11 16:29:23,t,2026-04-20 00:57:00.495797,
84759,0_1ETH,gas_funding,gf_1,0x7d30234236d359f00b62edc2e04a34cbb136c004,0x4ea910fc0d897e6d3c3b97c0dd26cf56667d0292,0.7458,,,1,0x7d485f9f424c87de0f7600354c33f8fcb3c6e3fdcffad2686135165f29e36247,2025-05-08 16:54:47,2025-05-08 16:54:47,1,0x42a30224a4e922c289f648a536d74c255af5609bfce915ae51274cf7b2dc9cd4,2025-05-28 00:57:47,2025-05-28 00:57:47,t,2026-04-20 00:57:02.125095,
84760,0_1ETH,gas_funding,gf_1,0x7d30234236d359f00b62edc2e04a34cbb136c004,0x13b42449b151af160794c0ccbe6038b1e55877f4,0.5000,,,1,0x7d485f9f424c87de0f7600354c33f8fcb3c6e3fdcffad2686135165f29e36247,2025-05-08 16:54:47,2025-05-08 16:54:47,1,0x8d4c1a0d10a88c7f27bd6b022f2c7b39ee895b0bc96a24cbf142cf29846fb165,2025-09-13 03:46:47,2025-09-13 03:46:47,t,2026-04-20 00:57:03.663864,
84761,0_1ETH,gas_funding,gf_1,0x75e02a1ac27180fcffef7336c5c207c0b2bfef80,0x1d22d4a9fb711ef9cbed56c0a5dbaed41a3cd00d,0.5000,,,9,0x2c63cd325e4dc93717c121e43a81f9bc0e7bab9369c447102160167f4cbff4cb,2025-12-08 19:49:23,2025-12-08 20:28:11,1,0xf0bfc41680a98ac842521e77bcaadb343767cde48f7903f41c41af56129cebf3,2026-01-17 02:59:35,2026-01-17 02:59:35,t,2026-04-20 00:57:05.106022,
84762,0_1ETH,gas_funding,gf_1,0x4c2f6c1c7cb4b39c59a0a1266811eb9de599f8e4,0x3529f011f320f3b71d9d3a5c96d9dd9a00c115dd,0.6643,,,1,0x1c74f19ce0d4f3a9f9ad9f2a0f9f2db43fbf8f2f262c22cc2b160183190f4c91,2025-09-06 03:34:11,2025-09-06 03:34:11,16,0x28d9abefefff4354b3dad9e8a9293db87164a85db98766c129b96a5cb2105ed1,2025-09-26 07:28:23,2026-01-31 12:40:47,t,2026-04-20 00:57:06.640401,
84763,0_1ETH,gas_funding,gf_1,0x4c2f6c1c7cb4b39c59a0a1266811eb9de599f8e4,0x1d22d4a9fb711ef9cbed56c0a5dbaed41a3cd00d,0.6643,,,1,0x1c74f19ce0d4f3a9f9ad9f2a0f9f2db43fbf8f2f262c22cc2b160183190f4c91,2025-09-06 03:34:11,2025-09-06 03:34:11,1,0xf0bfc41680a98ac842521e77bcaadb343767cde48f7903f41c41af56129cebf3,2026-01-17 02:59:35,2026-01-17 02:59:35,t,2026-04-20 00:57:08.175565,
84764,0_1ETH,gas_funding,gf_1,0x4c2f6c1c7cb4b39c59a0a1266811eb9de599f8e4,0xde8aee37c6dce6d0210554594ad885c9d6bdee07,0.9142,,,1,0x1c74f19ce0d4f3a9f9ad9f2a0f9f2db43fbf8f2f262c22cc2b160183190f4c91,2025-09-06 03:34:11,2025-09-06 03:34:11,3,0xe7523ce3bac0cda61a7e33aada050cf54b1dc34410668e1e7548d8521acff56e,2025-09-30 17:52:59,2026-02-11 16:29:23,t,2026-04-20 00:57:09.586016,
84765,0_1ETH,gas_funding,gf_1,0x4c2f6c1c7cb4b39c59a0a1266811eb9de599f8e4,0x13b42449b151af160794c0ccbe6038b1e55877f4,0.6643,,,1,0x1c74f19ce0d4f3a9f9ad9f2a0f9f2db43fbf8f2f262c22cc2b160183190f4c91,2025-09-06 03:34:11,2025-09-06 03:34:11,1,0x8d4c1a0d10a88c7f27bd6b022f2c7b39ee895b0bc96a24cbf142cf29846fb165,2025-09-13 03:46:47,2025-09-13 03:46:47,t,2026-04-20 00:57:10.965973,
